grid_index,t_Brownian,W,GBM_P_one_year,t_hedge_years,hedge_Q_model_price
149,0.58203125,-0.7701809144543175,88.77063231247107,0.04783818493150685,95.72579158894663
150,0.5859375,-0.8854570205131498,86.76775199890771,0.048159246575342464,95.09546206105006
151,0.58984375,-0.8236972293970456,87.86674145427473,0.04848030821917808,95.43311712028185
152,0.59375,-0.8817025808713258,86.8736418006877,0.0488013698630137,95.11654650205102
153,0.59765625,-0.8982336376141783,86.60718964829923,0.049122431506849314,95.02673701414463
154,0.6015625,-0.8293307109384871,87.82953150473175,0.04944349315068493,95.40321479029257
155,0.60546875,-0.8781395943691446,86.99671785290447,0.04976455479452054,95.13689669001192
156,0.609375,-0.9229388370045541,86.24093238246098,0.05008561643835616,94.89313597794231
157,0.61328125,-0.969257562139026,85.46573612621053,0.05040667808219178,94.64175386502525
158,0.6171875,-1.0317428529477126,84.42409658362368,0.05072773972602739,94.30358131970836
159,0.62109375,-1.0169787075655834,84.69360266570237,0.05104880136986301,94.38375082645354
160,0.625,-0.9345624434723313,86.12138006661512,0.05136986301369863,94.83113082509978
161,0.62890625,-0.8982889272863107,86.76877097459979,0.05169092465753424,95.02887653862896
162,0.6328125,-0.8527213437149214,87.58367895152529,0.05201198630136986,95.27779511132397
163,0.63671875,-0.7572721816604592,89.29262294360308,0.05233304794520548,95.80097660195537
164,0.640625,-0.7696381372575941,89.09293679370384,0.05265410958904109,95.73338113812633
165,0.64453125,-0.7835727999981726,88.8658119433531,0.05297517123287671,95.65722891295995
166,0.6484375,-0.6663933622789595,90.99438156185725,0.05329623287671233,96.3024096192704
167,0.65234375,-0.7227608550017874,89.99540738635451,0.05361729452054794,95.99196975020632
168,0.65625,-0.7336687119438468,89.82033915554688,0.053938356164383555,95.93225958505481
169,0.66015625,-0.7294268467400538,89.91764462093252,0.054259417808219176,95.95590323917934
170,0.6640625,-0.7104954112554772,90.27990085344447,0.05458047945205479,96.0604278361183
171,0.66796875,-0.712777719662939,90.2598531161086,0.054901541095890405,96.0481662284476
172,0.671875,-0.7932853628981271,88.83898850747639,0.055222602739726026,95.60612079062022
173,0.67578125,-0.8044892483345581,88.66092047327695,0.05554366438356164,95.54502886537777
174,0.6796875,-0.8756561706316661,87.42840255212083,0.055864726027397255,95.15624919876953
175,0.68359375,-0.73155350249136,90.00588980707275,0.056185787671232876,95.94605147716902
176,0.6875,-0.7939261316686588,88.91091911377052,0.05650684931506849,95.60383601580608
177,0.69140625,-0.7786336331371845,89.20417419156684,0.056827910958904104,95.68800970497617
178,0.6953125,-0.8424205229914694,88.09403569513779,0.057148972602739725,95.33898314901585
179,0.69921875,-0.8110346984533854,88.66953518469887,0.05747003424657534,95.51101699713239
180,0.703125,-0.7026043305223085,90.63467081144522,0.057791095890410954,96.10698679739835
181,0.70703125,-0.7016660275599078,90.67292994122975,0.058112157534246575,96.11246613170964
182,0.7109375,-0.8112250153439026,88.72852550350585,0.05843321917808219,95.51089468751914
183,0.71484375,-0.9449997196084625,86.40632395597832,0.058754280821917804,94.78139445255967
184,0.71875,-0.9721097139397212,85.95924109911499,0.059075342465753425,94.63448086347348
185,0.72265625,-1.0341265468569159,84.91954268848933,0.05939640410958904,94.29886719047968
186,0.7265625,-0.9410892207340017,86.5347521177607,0.05971746575342465,94.80356194704807
187,0.73046875,-0.8351298982722798,88.40887241861735,0.06003852739726027,95.38160223562429
188,0.734375,-0.8109995648486116,88.85739426407862,0.06035958904109589,95.51396929271095
189,0.73828125,-0.8119686497448916,88.86099821720256,0.0606806506849315,95.5089687912293
190,0.7421875,-0.8042228885452529,89.01962564420957,0.06100171232876712,95.55170321256301
191,0.74609375,-0.8030415016869286,89.06153280322204,0.06132277397260274,95.55848277317025
192,0.75,-0.7967948403130135,89.19377212530844,0.06164383561643835,95.59302222949984
193,0.75390625,-0.8634317750981249,88.03356885217323,0.06196489726027397,95.22877891976198
194,0.7578125,-0.9255254700743694,86.96744402157297,0.06228595890410959,94.89063941925865
195,0.76171875,-0.9384190182328442,86.76380202648039,0.0626070205479452,94.82081778459575
196,0.765625,-0.9841545934369887,85.99393472394928,0.06292808219178082,94.57278940681984
197,0.76953125,-0.9942795531130735,85.84009030742152,0.06324914383561643,94.51820483930976
198,0.7734375,-1.0530182722905812,84.85744929573191,0.06357020547945205,94.20070794418025
199,0.77734375,-1.1251640865378372,83.66142454670533,0.06389126712328767,93.81213278945265
200,0.78125,-1.129485019104552,83.60875020749695,0.06421232876712328,93.78919440415571
201,0.78515625,-1.1993259736303294,82.4683320954867,0.0645333904109589,93.41466127423143
202,0.7890625,-1.2386442357345355,81.84155229019028,0.06485445205479452,93.20460006643044
203,0.79296875,-1.3172251122058345,80.58425544415384,0.06517551369863013,92.78589183617866
204,0.796875,-1.399164206888984,79.29299938540653,0.06549657534246575,92.35128024883902
205,0.80078125,-1.4240300663289815,78.91813487157691,0.06581763698630137,92.21999901587779
206,0.8046875,-1.2871235276414341,81.12788448598832,0.06613869863013698,92.94707114557843
207,0.80859375,-1.1858510596341358,82.80724843633114,0.0664597602739726,93.48866482497098
208,0.8125,-1.1680395789435452,83.12223790383294,0.06678082191780821,93.58449202889211
209,0.81640625,-1.127149060381236,83.82445149789899,0.06710188356164383,93.80446783534009
210,0.8203125,-1.1994409204357608,82.64057245666365,0.06742294520547945,93.41674488374103
211,0.82421875,-1.145861765846905,83.55047646840265,0.06774400684931506,93.70447570514847
212,0.828125,-1.180940638747605,82.98580410081946,0.06806506849315068,93.51649192748852
213,0.83203125,-1.1090404194245025,84.20749883688612,0.0683861301369863,93.90312315066853
214,0.8359375,-1.1347248647322832,83.79568068671072,0.06870719178082191,93.76523481544491
215,0.83984375,-1.1184750011002156,84.08816323573576,0.06902825342465753,93.8529415070591
216,0.84375,-1.1458517424186017,83.64861226399542,0.06934931506849315,93.70603381810585
217,0.84765625,-1.2310322102821671,82.25491288050799,0.06967037671232876,93.2497797536671
218,0.8515625,-1.3390682544249506,80.51554610555944,0.06999143835616438,92.67421819410812
