path_index,n4_c0,n4_c5,n4_c20,n16_c0,n16_c5,n16_c20,n64_c0,n64_c5,n64_c20,n256_c0,n256_c5,n256_c20
4453,24.675716745674151,14.983083287912166,-14.094817085373791,33.748234212882096,20.532707763242513,-19.113871585692607,40.510242241392632,21.968717517480115,-33.655856654217416,4.6117919136483465,-29.558951164565144,-132.07118039919652
4454,15.651752612453549,10.465965585472134,-5.0913954954687028,-21.58819217709247,-29.094420295183482,-51.613104649453646,3.3673918913402399,-6.4643264216992034,-35.959481360808411,1.7417036088698938,-15.5024356967019,-67.234853613432321
4455,39.196349420416709,31.67137202665549,9.0964398453700142,15.931158229973562,1.3732163277011296,-42.300609379110711,-0.10406810565905289,-21.595797761757012,-86.070986730058166,-10.88076034468645,-47.197893918239743,-156.1492946389269
4456,87.060794836712716,77.891015656178183,50.381678114570946,-95.755010076767235,-113.24778892690267,-165.72612547730716,-1.9601934325870616,-23.222615598702419,-87.009882097088507,-1.2138684977486491,-34.886611508809096,-135.90484054198134
4457,6.1461038783750155,0.34575049231739285,-17.055309665852292,13.879677256704381,6.1328739175461582,-17.107536099933533,3.9862334658655989,-10.509905830411416,-53.998323719236275,11.480878427388408,-14.148172191148912,-91.035324046766902
4458,-81.389020156963397,-87.977693852259563,-107.74371493814468,-16.271822380144396,-23.714619693373294,-46.043011633058825,16.513485538101033,4.6911107813802255,-30.776013488782858,-0.36123550046195135,-23.813652988313038,-94.170905451874802
4459,14.464365522996729,4.1361549288987476,-26.848476853397017,60.765732181283227,47.884701321530144,9.2416087422654414,-13.354478811089223,-38.576152401798765,-114.24117317392012,-20.795494464827073,-64.137809008175111,-194.16475263819558
4460,110.06664599821852,100.78299944415176,72.932059781950556,15.700585848924675,0.89636954089291976,-43.51627938319325,-1.6785932136335759,-22.562564308495894,-85.214477593112861,8.8884466981489823,-29.469591912848045,-144.54370774578638
4461,-120.26794497311914,-130.93988233675248,-162.95569442765066,-26.202787160553839,-37.932454866990724,-73.121457986285009,-5.1097332596315255,-18.682382111791071,-59.400328668246061,-1.5635736393766138,-20.555371925388158,-77.530766783362765
4462,187.89894244756852,180.94710679940636,160.09159985492079,109.16378044605563,98.671288947122775,67.19381445031695,12.360307554225074,-13.677701307857205,-91.791727894100404,-5.2106730105033421,-50.75736726827563,-187.39745004161978
4463,-192.92387043558756,-201.35267567120536,-226.63909137805422,-31.199916282339089,-40.293394600939521,-67.573829556736484,6.6511271557448746,-8.5119887853631973,-54.001336608685058,-5.9077172016360251,-34.840089603841285,-121.63720681043831
4464,44.185420744545581,37.899096161162106,19.040122411013954,-33.787737184595358,-42.954164032764268,-70.453444577269053,1.3399734530838261,-13.026309709234576,-56.12515919617308,15.919342363195076,-8.1146045456425746,-80.216445272179513
4465,20.494604445824052,10.073406934306377,-21.190185600233917,24.768163285845048,13.246152256487449,-21.319880831576256,0.70464373375330069,-16.434181262599623,-67.850656251696591,0.19437784458318674,-25.217653930999177,-101.45374925778992
4466,62.159313656003235,54.212515436708657,30.372120778820374,-101.42297702514264,-112.92437513651879,-147.42856947065269,-41.047546970613382,-69.793849537666517,-156.03275723881683,-12.503295904866661,-56.581793602273081,-188.81728669445778
4467,80.439609820561259,70.894232388307159,42.258100091550318,72.170881283676522,60.508345667361596,25.520738818422274,36.672892647673166,17.800104985870007,-38.818257999572211,27.403946036279763,-5.958616522655916,-106.04630419950115
4468,51.663116808836719,41.299122465467633,10.207139435356737,15.386139839692703,-0.056310057982329909,-46.383659751017433,11.143975364315963,-12.465070327243041,-83.292207401910957,15.632034744447708,-27.776274344426668,-158.00120161109345
4469,-14.49736701443544,-21.755884055755701,-43.531435179713526,-60.61143885418646,-72.160866514946008,-106.80914949722579,-3.4614894409243724,-20.610144750857703,-72.056110680633552,-20.406008848254228,-52.589498724340025,-149.13996835261128
4470,56.412217489750731,46.696037462986681,17.547497382692711,30.392003438436916,17.103146913464627,-22.763422661443144,-27.959503919563247,-49.464097834441816,-113.97787957907934,-2.8561135951935626,-36.639939270037246,-137.9914162945592
4471,43.164144445258898,34.707937491625671,9.3393166307250794,46.368514959912545,36.195862742644522,5.6779060908390875,19.410173859455796,2.1364018609080286,-49.684914134708215,10.113134164164414,-21.924784672606908,-118.03854118290647
4472,127.95248464560063,120.5902313973661,98.503471652671578,135.52342863757622,125.9242001898433,97.12651484664093,-19.761020659689223,-43.513599955649624,-114.771337843521,-7.3090081806864191,-52.712167849390895,-188.92164685552098
4473,45.034978561973276,37.593456382438035,15.268889843834586,28.506888134823384,17.649292269572925,-14.923495326175498,19.893531813108439,1.1083961865456331,-55.247010693127777,20.691944156484794,-16.149505815354019,-126.67385573086366
4474,-207.56226998497459,-217.04335383684702,-245.48660539245793,-67.411042249688734,-79.504636539110408,-115.78541940737318,-11.262955900783366,-28.242230677413499,-79.180055007330907,1.0418091078306071,-28.712113013440735,-117.97387937724996
4475,-28.065533525648391,-38.118620354741836,-68.277880842014895,11.228906477303497,-0.0055474888245612419,-33.708909387228744,12.230995277245199,-1.7384520465053015,-43.646794017751347,-0.20768220171299845,-21.871291113627706,-86.86211784938456
4476,68.11793136622282,59.330083868376732,32.96654137485848,35.890408273016419,22.913162778600508,-16.01857370463631,16.170302084915875,-5.3243464769334423,-69.808292162481393,16.751316105820933,-17.252987704793213,-119.26589913662292
4477,200.24443941101208,194.65017300968248,177.86737380569912,22.863799469381775,8.861957367850664,-33.143568936748125,19.422381654054334,-3.7644066604188993,-73.324771603845875,1.8540171119047955,-43.271374979811299,-178.64755125497595
4478,-31.177806755774327,-38.438648431802903,-60.221173459887723,-17.953204208781848,-28.636672271238389,-60.687076458605397,-6.9715837221391874,-25.320971512097621,-80.36913488196879,12.187291177747781,-18.256845154006253,-109.58925414930073
4479,4.8565869331015961,-1.098089147555811,-18.962117389526725,17.974753507761761,6.5906942138913109,-27.561483667718221,-59.746589484750302,-82.974158275335412,-152.65686464707392,-19.445538318652176,-56.169752375803995,-166.34239454728706
4480,-63.280588796609209,-73.937906258116982,-105.90985864263848,-1.7956731041517742,-12.853863653861026,-46.02843530295786,-13.933516452799722,-28.296126179011026,-71.383955357646755,2.0128534056952958,-16.634572290012784,-72.576849377113376
4481,75.877974677973043,68.150265323862413,44.9671372615378,59.267467107483981,45.253794982478439,3.2127786074581763,30.516881716961734,8.3899704895686682,-57.990763192623263,24.035761895427868,-15.234057139625065,-133.04351424474203
4482,109.34198426675357,101.37977467686505,77.493145907200415,69.405878094549053,58.406633286992246,25.408898864317734,51.791579399572811,32.777963784688609,-24.262883059954447,2.5810495685198021,-40.228667296076424,-168.65781788984509
4483,-3.103491064743821,-11.352870559464691,-36.101009043622753,-22.494200924362076,-39.535319060407119,-90.658673468527695,-11.810618369450594,-36.717927263820229,-111.43985394691822,-9.5690082521157365,-51.179190856982814,-176.00973867154585
4484,-110.8888542727247,-116.17763856543678,-132.04399144356825,8.1693605913376928,-4.3626532648615353,-41.95869483345831,18.843054798934475,-5.2679939413603165,-77.60114016224469,-6.588871597289824,-50.711945925116368,-183.08116890858145
4485,-80.776494627180057,-89.721762845540127,-116.55756750062125,-38.132978615631203,-53.840127810468459,-100.96157539498569,35.937347353963503,14.444809167127403,-50.032805393419096,-8.6961984774880534,-49.195126169235721,-170.69190924443689
4486,1.3381442512439889,-9.2668678868245706,-41.081904301024792,13.016149919756913,-0.49553126979265016,-41.030574838446796,-6.0898139395027329,-27.297199853573716,-90.91935759579394,7.7877546703442704,-24.183565710718199,-120.09752685393653
4487,18.789808643094375,12.549976972037712,-6.1695180411318233,79.380238553859499,71.269706588937197,46.938110694179159,53.559166529205456,38.215153595880828,-7.8168852040989876,19.481239304000546,-10.908609183291228,-102.07815464516689
4488,84.451754043721849,78.588964623206721,61.000596361663156,73.201962325675595,64.886526521309634,39.940219108221982,-0.5889331735029314,-19.424535346503195,-75.931341865506425,-6.9457794741216912,-41.194936095412885,-143.94240595927215
4489,64.509872010298466,59.299655923618502,43.669007663580828,42.131175826326213,34.346027341517591,10.990581887093974,7.047745932781794,-7.7078797241119617,-51.974756694783935,11.863707246468353,-14.498206644541336,-93.583948317577949
4490,-53.983618121489599,-61.291554912817446,-83.215365286804627,57.904098199781401,44.598688057120853,4.6824576291228368,7.1727371173465144,-16.348269817583969,-86.911290622411798,2.8509112347737755,-33.789841452008659,-143.71209951234869
4491,143.04799258318269,135.97371934757518,114.75089964076176,51.506167579709313,39.595017328990366,3.8615665768451208,-62.149283628595299,-91.466541248010913,-179.41831410627049,-13.76467333624089,-62.933456192810922,-210.43980476249374
4492,-10.653230203464659,-20.532811962893788,-50.171557241182995,-33.826716617446323,-45.122315165570285,-79.009110809962181,-10.264193574070191,-24.680730330975962,-67.930340601678722,-5.1697068354150133,-25.167056680111159,-85.159106214292365
4493,144.86444934561302,137.68536554152513,116.14811412926235,-42.094298862470282,-61.466638597770839,-119.58365780367615,-33.812516663598331,-61.300973075294792,-143.76634231041692,2.4509729561958693,-41.274838335162826,-172.452272209228
4494,-5.1620238893431747,-15.388342777429273,-46.067299441676653,-11.324224015596258,-24.096118405168738,-62.411801573889818,0.97100869406102674,-15.215842210447875,-63.776394923943656,9.5187387917300725,-14.617805853067978,-87.0274397874785
4495,148.81668626786848,141.90305805891637,121.16217343206279,143.98256753771,133.46071754027014,101.89516754795056,50.327492599853372,26.196101198565316,-46.198073005346146,20.686639178107157,-24.216398138924546,-158.92551008999419
4496,-5.7720834954507154,-15.831041234603617,-46.007914452060504,12.990308152015132,1.4202499614457338,-33.289924610260641,-12.644049973625442,-29.300696434007477,-79.270635815140849,0.084906376714570797,-23.161482197319856,-92.900647919399489
4497,152.67704578977191,145.89805814738156,125.56109522020961,21.972466522968716,9.2758263590403658,-28.814094132745595,40.149458874586344,17.11751409567978,-51.978320241003075,16.269793379199776,-28.536303703701481,-162.95459495239069
4498,23.185003912172249,17.995450259541258,2.4267893016507287,26.31006382689273,20.240214887797098,2.0306680705048308,-9.06639729657382,-19.683555073588867,-51.535028404645523,-3.7888331979414147,-22.189526154718063,-77.391605025037421
4499,-41.581057795083012,-46.980361264966376,-63.178271674614621,-75.813528029411671,-84.992490755698114,-112.52937893455702,-0.38247241485381989,-12.027160438005348,-46.961224507460059,6.9368591704944187,-12.655284460541269,-71.431715353636662
4500,57.051466052245132,47.797971451628882,20.037487649787408,9.2686622018893559,-4.9272427752246131,-47.514957706550149,-19.140343572379379,-40.818786202621368,-105.85411409334006,12.315227676236873,-18.447197714037202,-110.73447388489762
4501,158.57724888609937,151.92765101102668,131.97885738581317,-70.152662763950502,-85.790092138540786,-132.70238026230254,10.946877543945448,-11.057683069478117,-77.07136490974699,-22.895475959866872,-68.626775480890956,-205.82067404392956
4502,-31.09355284636689,-36.568931416000339,-52.995067124897957,70.309338278822509,57.662703669298537,19.722799840744813,39.496229760513927,16.54639414018817,-52.303112720796378,-17.88398891195942,-63.659597033178613,-200.98642139685256
4503,-18.181470309491033,-25.033481246626252,-45.589514058028271,-13.856728746173189,-24.098038864240834,-54.821969218441836,-10.432875665605019,-28.089616150809533,-81.059837606429099,-18.550605063015428,-52.926471871635272,-156.05407229750995
4504,-40.144372266781602,-50.764168658660083,-82.623557834306439,-83.955275198587287,-96.441904772519365,-133.90179349427558,-17.13711090566062,-32.034497098666861,-76.726655677672852,-6.2662601888230256,-26.138393371668599,-85.754792920187128
4505,-131.46882726044561,-138.6842001187859,-160.33031869380176,54.031997436508334,39.396037672276123,-4.5118416204214213,49.162076523150006,26.890503275507342,-39.924216467395183,21.864190481038293,-20.286901892945991,-146.74017901492795
4506,72.799539883809359,63.114782674058972,34.060511044798716,9.9236334753668984,-3.777790199323988,-44.882061223383914,17.142986144189365,-3.0458491131620917,-63.612354885231014,1.5924215987316188,-32.954161068954761,-136.59390907197934
4507,46.41044689623277,39.793943167397174,19.944431980894478,65.536059193854342,57.693196029786058,34.164606537586096,38.279544628585391,24.160518265681993,-18.196560823017336,3.5885411866938779,-27.063671202640691,-119.02030837064484
4508,15.16088132735166,6.8613409836827373,-18.037280047321303,-85.425464305960134,-100.85096882935687,-147.127482399558,1.4721092252941048,-18.043005582160561,-76.588350004493634,1.3419847065553654,-28.292482669606045,-117.1958847981976
4509,-58.583404689065162,-65.192776771229205,-85.020893017718038,-31.107670068736951,-40.160383537907876,-67.318523945420282,-0.46829388081508189,-13.498266273579789,-52.588183451865142,-0.75947758241905416,-22.839840897879135,-89.080930844260493
4510,-47.386835343257758,-52.541103076261052,-68.003906275268179,-15.416734211924741,-20.739206697474049,-36.706624154123134,-3.2943896349844048,-10.68200401441357,-32.844847152703224,-2.5327076687894849,-14.785881770008308,-51.54540407367633
4511,-34.114333120346643,-39.275237104461524,-54.75794905680317,-47.291912878920158,-53.780823625838252,-73.247555866588939,-37.866488126522611,-48.938896952739036,-82.156123431388238,-10.334610403557933,-28.595813951814996,-83.379424596587313
4512,62.589749912913817,57.380493887282341,41.752725810390643,-18.812904733943697,-29.235299068849372,-60.50248207356799,2.8928922635067735,-13.953593822927154,-64.49305208222367,1.2318637279445075,-27.255260042124036,-112.71663135235811
4513,-7.585223165540782,-12.75939170463289,-28.281897321907024,27.128266854713274,20.280946549809642,-0.26101436490125707,-14.887406816251655,-29.631318506717889,-73.863053578115,0.70300260707857398,-22.717725274096441,-92.979908917619909
4514,1.3081185777566589,-6.396317980415688,-29.509627654929091,11.409916799415683,2.4236584882215482,-24.535116445364224,18.995180776049033,5.3754418293237052,-35.483775010856561,-7.2909585258741556,-35.625155460013794,-120.62774626246369
4515,19.814780108276977,12.780137682460122,-8.3237895949831682,-68.265017867335359,-78.85154028905788,-110.61110755422362,-42.957794788434398,-71.243772550659628,-156.10170583732804,-7.6621662130918367,-53.882069335178016,-192.54177870145293
4516,54.085609605476691,43.911266357793409,13.388236614745381,38.242779108922093,24.463388153336325,-16.874784713406427,10.471708470563442,-10.682670011446191,-74.145805457498739,-2.8432353873786838,-38.253373710412291,-144.48378867950584
4517,-39.600036565630489,-50.192005520837029,-81.967912386460284,-22.536939537375929,-34.178924843934055,-69.104880763606616,-12.73395488439337,-27.225362520346152,-70.699585428195405,-1.6824917854441992,-22.648007011004211,-85.544552687646046
4518,58.861425263778244,49.679347366558602,22.133113674906951,6.8244811077412919,-7.019921766127311,-48.553130387742215,-0.24749822675295263,-20.841507661451772,-82.623535965519125,-7.0377588881790984,-40.02043824805952,-138.96847632776445
4519,78.251320315155567,69.110417549563749,41.687709252795571,17.260904340300726,3.6789002912445312,-37.067111855944063,-16.60177455960013,-40.124247045414563,-110.69166450285059,-1.5729435221384165,-37.800047038104935,-146.48135758609908
4520,-212.9226149150436,-222.13753999591063,-249.78231523850991,-46.982555886825139,-57.673517886402351,-89.746403885124892,-15.472743868112467,-31.392033969519105,-79.149904273717198,7.2003412933731283,-20.68376350343258,-104.3360778939371
4521,84.401630947626927,78.77034714220963,61.876495725961831,45.144143590279555,36.286151000839709,9.7121732325172161,9.8113696965619965,-11.396081589583446,-75.018435448026139,15.449237823805561,-28.638220599304077,-160.90059586864936
4522,-32.185792519988638,-37.347660774403437,-52.833265537645929,4.5373855726800807,-1.452629532319603,-19.42267484731898,6.7334964358699168,-2.4806576969668979,-30.123120095468337,-2.4931782053928395,-19.827624604505054,-71.830963801839701
4523,127.267147503052,121.87676866836136,105.70563216429082,78.455260637382708,68.923103201855611,40.326630895275684,21.55692839933954,2.4102742569866678,-55.029688170070131,-3.4853060418160005,-39.478651180373355,-147.45868659603252
4524,-14.242428353307901,-19.413268289806581,-34.925788099298074,-17.835448869731092,-25.859117465004992,-49.930123250826291,-29.833806476353157,-44.135358450631422,-87.040014373442091,-2.5199229938238181,-26.079846067815126,-96.759615289798091
4525,-33.834285203293234,-43.683639073422796,-73.231700683811482,18.001276753918887,6.0003971995307666,-30.002241463622681,-28.821392328594243,-49.416449928726593,-111.20162272914547,-38.43455689766904,-78.42002525930036,-198.37643034418613
4526,19.674738686346927,12.973980237614114,-7.1282951085772766,30.201671135951642,22.133575942419341,-2.0707096381773624,7.7659247903202129,-7.5976344458950393,-53.688312154531445,-3.0109586145013201,-34.249015857769223,-127.96318758755487
4527,144.98166853873408,139.41446780686761,122.71286561126863,39.17941601886514,27.75549490412277,-6.5162684400961552,-0.57082670438308014,-21.831347680133945,-85.612910607390404,-13.478910651638621,-53.472673696633628,-173.4539628316418
4528,-59.453513477063439,-70.426747649881122,-103.34645016832872,-54.034865332949607,-68.552741710273381,-112.1063708422447,-5.5607969175238168,-24.445934262048809,-81.101346295641974,5.6033957261130354,-22.687530987592595,-107.56031112869493
4529,69.205243766407875,63.992679993849833,48.354988676178209,49.048507572402578,41.485609159195796,18.796913919572368,-21.985323133594012,-37.070246219044868,-82.325015475396384,-8.7040477887283512,-34.21625117909155,-110.75286135017848
