date,FISV_split_adjusted_close,IPAY_split_adjusted_close,FISV_price_index,IPAY_price_index
2026-06-11,53.060001373291016,43.15999984741211,25.759783704178908,74.29850186614149
2026-06-12,53.779998779296875,43.78499984741211,26.10933095194089,75.37441854432755
2026-06-15,47.90999984741211,44.33000183105469,23.259540169514942,76.31262130248041
2026-06-16,49.83000183105469,45.22999954223633,24.19167048482103,77.86193737894378
2026-06-17,48.77000045776367,44.310001373291016,23.677056738205977,76.27819118075354
2026-06-18,47.86000061035156,44.400001525878906,23.235266338027596,76.4331234450873
2026-06-22,47.18000030517578,43.88999938964844,22.905137044270713,75.55517175823789
2026-06-23,47.29999923706055,43.650001525878906,22.963394610235273,75.14202343126404
2026-06-24,48.189998626708984,44.76499938964844,23.39547510742379,77.06145510769838
2026-06-25,47.529998779296875,44.34000015258789,23.07505571665677,76.3298330799067
2026-06-26,49.45000076293945,45.7599983215332,24.00718603196286,78.77431262064579
2026-06-29,48.83000183105469,46.36000061035156,23.706186447175572,79.80719657182897
2026-06-30,49.04999923706055,46.099998474121094,23.812991676114827,79.35961155625398
2026-07-01,50.72999954223633,47.507999420166016,24.628605007517166,81.78343827745634
2026-07-02,52.33000183105469,48.39899826049805,25.40538057893468,83.31726309754862
2026-07-06,51.779998779296875,48.76599884033203,25.13836287664997,83.94904236914435
2026-07-07,52.709999084472656,48.54999923706055,25.589863179818217,83.57720624811819
2026-07-08,50.599998474121094,47.11000061035156,24.565491564070356,81.09829658565224
2026-07-09,51.650001525878906,47.900001525878906,25.075251285177796,82.45825684292923
2026-07-10,50.45000076293945,48.279998779296875,24.49267006960832,83.11240945511689
2026-07-13,51.18000030517578,48.53300094604492,24.84707319485255,83.54794425643118
2026-07-14,49.540000915527344,48.37900161743164,24.050879669429936,83.28283954269601
2026-07-15,50.36000061035156,49.77000045776367,24.448976432141244,85.67739770533713
2026-07-16,51.720001220703125,50.069000244140625,25.109235019655006,86.19211587643638
2026-07-17,50.630001068115234,49.28099822998047,24.58005734454247,84.83559666126979
2026-07-20,51.68000030517578,49.54499816894531,25.089815213675276,85.2900637610656
2026-07-21,50.61000061035156,49.29999923706055,24.570347441552606,84.86830626194146
2026-07-22,50.220001220703125,48.45000076293945,24.38100896318682,83.40506220635811
2026-07-23,49.970001220703125,47.84000015258789,24.259637953775453,82.35496647774863
2026-07-24,51.02000045776367,48.0099983215332,24.769395822908262,82.6476126621156
2026-07-27,52.310001373291016,49.5,25.395670675944814,85.21260091233584
2026-07-28,54.209999084472656,50.62300109863281,26.318089236286408,87.14580989096034
2026-07-29,55.630001068115234,50.779998779296875,27.007477532769762,87.41607616786112
2026-07-30,54.06999969482422,50.779998779296875,26.25012176733198,87.41607616786112
2026-07-31,53.939998626708984,49.97999954223633,26.187008323885173,86.03890413315783
2026-08-03,54.349998474121094,50.7599983215332,26.38605670524083,87.38164604613426
2026-08-04,55.779998779296875,51.68000030517578,27.080299027231806,88.96539881119875
2026-08-05,54.11000061035156,51.529998779296875,26.26954157331171,88.7071761816844
2026-08-06,54.11000061035156,51.310001373291016,26.26954157331171,88.3284579764374
2026-08-07,52.40999984741211,50.5,25.444218338919505,86.93406759743354
2026-08-10,52.220001220703125,50.474998474121094,25.351977038477735,86.8910283035564
2026-08-11,52.720001220703125,50.52299880981445,25.594719057300463,86.97365928232601
2026-08-12,51.560001373291016,50.395999908447266,25.031557647710716,86.7550349045784
2026-08-13,55.5,52.314998626708984,26.94436408932296,90.05852726681111
2026-08-14,54.38999938964844,52.11000061035156,26.40547651122056,89.7056300111407
2026-08-17,52.209999084472656,50.77000045776367,25.34712116099549,87.39886439043482
2026-08-18,51.720001220703125,50.779998779296875,25.109235019655006,87.41607616786112
2026-08-19,52.08000183105469,51.290000915527344,25.284009569523313,88.29402785471054
2026-08-20,51.380001068115234,51.34000015258789,24.94417037277657,88.38009987559057
2026-08-21,52.58000183105469,52.2599983215332,25.52675158834604,89.9638460737808
2026-08-24,52.959999084472656,52.52000045776367,25.711234189229582,90.41143108935579
2026-08-25,52.439998626708984,52.77000045776367,25.45878226741699,90.8417977606302
2026-08-26,52.45000076293945,52.52000045776367,25.463638144899235,90.41143108935579
2026-08-27,52.58000183105469,52.42900085449219,25.52675158834604,90.25477830396682
2026-08-28,53.18000030517578,51.790000915527344,25.818041270143468,89.15476119725938
2026-08-31,53.310001373291016,51.290000915527344,25.88115471359027,88.29402785471054
2026-09-01,51.66999816894531,50.18000030517578,25.08495933619303,86.38319878355222
2026-09-02,51.97999954223633,51.45000076293945,25.235460054573988,88.5694622616512
2026-09-03,52.72999954223633,51.959999084472656,25.59957308280808,89.44740738162635
2026-09-04,53.0,51.40999984741211,25.730653995209313,88.50060201819745
2026-09-08,50.86000061035156,49.97999954223633,24.69171845096397,86.03890413315783
2026-09-09,48.650001525878906,49.06999969482422,23.61879917224142,84.47236971239388
2026-09-10,48.93000030517578,48.91999816894531,23.754734110150267,84.21414708287953
2026-09-11,51.58000183105469,49.43000030517578,25.041267550700585,85.09209876972893
2026-09-14,50.9900016784668,50.08000183105469,24.754831894410778,86.21105474179215
2026-09-15,50.02000045776367,49.150001525878906,24.283911785262802,84.61009019930134
2026-09-16,49.45000076293945,48.25,24.00718603196286,83.06076755596372
2026-09-17,49.29999923706055,48.27000045776367,23.93436268552619,83.09519767769059
2026-09-18,47.189998626708984,47.959999084472656,22.90999106977833,82.56154064123558
2026-09-21,46.470001220703125,48.15999984741211,22.56044382201635,82.90583529162996
2026-09-22,46.099998474121094,47.779998779296875,22.380813394665793,82.25167611256805
2026-09-23,45.95000076293945,47.0099983215332,22.307991900203756,80.92614597701791
2026-09-24,45.97999954223633,47.54999923706055,22.322555828701233,81.85573956302049
